label,text,id
0,"Ah i see Graham,i take it youve been to Nandos with god and he told you in person that he hated gays yes? well then it must be true!!",48180d4ff4f
0,Wow!,0989f28e79c
0,Argh don't worry about us westerners,913031cf4d3
0,I'm grateful for all the progress that we made Happy Pride NYC,7eefb5f47cd
1,http://youtu.be/tIuqDC7mnQg Bbc is lying here a video from migrants durectly going to pepper spray fir a good picture for bbc,dcef9547102
0,"You know what else is being rammed down your throat, Roy Taylor?",e4f4c275698
0,god doesn't exist,a81fa63675a
0,God made this world for all let them live there life,c6c5ac05f6a
0,Damian Jackson Paul Threlfall Martin Spreadbury f**king knew someone would beet me to it!!!!! 😠😠😠,c3f2679965b
0,Germany will face a brain drain as all its talented and wealthy will leave!,bb38440100f
1,you're a shame,7b3d92d4f53
0,"forget what the Briton's think, just get them to wear some clothes that don't make us all want to ...that are not so grey and depressing",be0c83905f8
1,The religion of peace is always related to death and destruction.,bf6e504209f
1,"Oh, you mean the Christians? Well that religion sure got some nice origins. I especially like the parts about killing they neighbor if he looks at your wife or stoning homosexuals or unfaithful people for that matter. Or did you forgot to look into ""the good book"", for that sure contains lots of nasty things the Christians god did (or had done) to those who disagreed.",3a257faf834
0,"Plus the NHS is essentially run by immigrants... 26% of doctors are non-British (and many more 2nd or 3rd generation immigrants). Your main problem is not having any way of keeping track of people in the first place, no compulsory identity cards or need to register where you live... So planning any public services is more or less a guess. And if you want to be up to no good, con people, abuse the system it is really easy (compared to most other EU countries) only due to that, immigrant or Brit, nothing to do with foreigners.",8d133511904
0,Nobody would come if they dont get benefits for 1st 3 years like me. I established my own busines and pay tax instead of enjoying benefits. #unfairimmigration,91cdd393679
1,Homophobic and a fanatic....,d79663e6993
0,http://bit.ly/1dIIefe,55fc4ce6459
0,Hugh Mungus,0ed9f800879
1,not sure what you mean by that. but i think gay and lesbian are good people. it's just the lifestyle i disagree with. i know that GOD loves you as much as me.,a247ad41b37
1,"US is still a good country, they must just fix up their mentally challenged leaders.",88a93bb90c4
1,"what a stupid comment, but it's from Algeria!",d1254c5e524
1,"Thanks to the tabloid media, what many British people think and what is the reality are rarely the same thing.",42f0397bfae
0,It would certainly be an interesting case study in the collapse of inclusive political and economic institutions.,df4f61449b0
1,says the bigot,f1cefdcc1a0
0,What a lot of nonsens,8cdf6c72c1c
0,"barring them from entering Germany and Austria??? I'm sorry but you are totally mislead by UK media. Germany and Austria / the EU still insist on Hungary and Slovenia keeping the Schengen border and they introduced border control as well. When Hungary let the migrants pass to Austria it was because Germany offered to let them all in temporarily. They can still push them all back to the country they register, by law. Based on the fact that less than half are actually refugees it would mean 100-150 thousand this year for Hungary alone. If we do not register them, EU can say the Schengen border is in Austria and they re-introduce strict control, leaving Hungary to accommodate them while they wait. There is no good way out of this for us but at least some factual reporting would do in the meantime.",e8e710f76c1
0,What a great day for equality!,76132004bc1
1,"There's still a lot of hateful psychos out there. They live in a hell of their own making. Live, love and be happy.",4c12b9d5bb8
0,"Also why be prejudiced against transgender persons when they are prepared to defend your country ? You have yet to reply, as to your input and loyalty to your country ????",5ba12c77b46
0,Lol the sweden democrats is the biggest party now,03b6924fe6d
0,Leo... When they let them go through to Austria n Germany they just simply close their borders... What next? Take them all and keep them? No! Hungary must keep their own borders safe as Austria and Germany do as they wish ...,9090ff32f10
0,"Awww poor Roy Taylor thinking that just cos we're a minority were a 'small group'... 32% of adult Britons are lgbt+, were everywhere 😂😂 muahahahaha 'What do we Want?' 'Rights!' 'When do we want them?' 'Now!' Were here to take over your life and shove media down your throat 🙃",e7e4d115b8e
1,"Refugees, they're refugees. Not migrants. God BBC, get your definitions correct",c9353108718
1,Not if I've got anything to do with it he's not he's going straight to he'll 😕😕😕😕,da5270d5c62
0,If your prejudice based on a religion then know there have been countless iterations of faith in the hundreds of thousand years of mankind. To presume to have the one true faith and use it to deny rights to others isn't very rational,db08b3eadd5
1,Anna many pakistani women dont wear pakistan is not west and dont think west is free you are slaves of oil and money,e5e22bc31d7
0,True. The one on the floor is a priest also.,ae87e81f291
0,"well, who says that's not deep and inspirational? LOL!",c77266c0d84
0,im not suprise at all,5bad4a6a01f
0,Couldn't see that coming....,4dd7a6db99d
1,"The crisis can be easily resolved. First Europe is not responsible for it, secon those from Syria should apply for political asylum and register and lastly send the rest back. It is so simple many of these people created their own crisis and put their families in danger.",3a45e59415a
0,"Just click on one, at random. Aaaagh, there. 'Dutch girls must be punished for having big boobs'. Now, you don't punish anyone, Dutch or otherwise, for having big boobs.",6f1453f7ec8
0,"PLEASE PLEASE PLEASE - vote now, and get OUT of the EU. You're much too good for it.",5155150db39
0,My thoughts exactly!,d39ad19955e
0,I want to play a game,dd1f1321618
0,Otherwise I consider it a political project to change the societies for political goals.,d3dcc867cc1
1,Before their country was destabilised in the name of Western democracy these occurences weren't there. The result of putting your nose where it don't belong,fe96fa49998
1,"Fool..... Most British are going to retire with their savings and pensions not to take jobs and 2 million in Europe a lot larger land mass than the millions we get on this tiny island, if Wales and Scotland had the same amount of mass uncontrolled immigration as England has had their tune would soon change",1bcf44064b0
1,a simple strategy of invasion........,e9938a2f1c3
0,"again, I'm not saying training standards. I'm talking about physical, why shouldn't PT standards be the same? And not everyone goes through basic/boot with both sexes..",d9c7fea6016
1,"Europe will be like a hell, in they dont stop bringing muslims migrants!",81cd9382668
1,To them or send them to israel,b02343e400e
0,Deprave west.,f79754bff9a
1,I'm straight I'm not hating at all but I do believe it is sin. But I sin everyday myself though I seek to repent,0dd87c9786e
0,"Italy, Spain and France are EU and has they have come here to work so we have the same rights to go and work on mainland EU! Only know this cos I don't listen to BullSh!t",f65a0b869b5
1,"I suggest dat d 'HOMOS' should acquire 'common sense', and stop making noise about this absurd idea.. That countries are legalizing 'it' doesn't mean that it is good.",cc663a3620f
1,Putin will sort these rats,f5dc825c996
0,oh the irony :))),5d0342fc402
0,"There is no such thing as God. Authority figures made up religions to control people. All I am saying is that people have the right to believe what they want. There are records as far back as Roman and Egyptian times of same sex marriage. It just so happened that some one in power decided they didn't like same sex marriage and so they literally changed all the religious scripture (which wasn't hard in those days as not much literature existed) to read what they wanted it to read and told people what they must believe. It happens all the time. Emperors, Kings and queens etc throughout the centuries have dictated what people's religion must be and people were killed if they were found practicing other beliefs. Until recent times it wasn't a hard thing to do as people didn't have many rights by law.",c454d04b5cf
1,"In EU, this migration is just the start of crisis. Europe's identity, culture, history & heritage risk extinction ... There are pockets in UK where the Writ Of State hardly runs ... Evidence may be viewed on YouTube ... It's frightening. David Cameron François Hollande Angela Merkel Werner Faymann Charles MICHEL Jan Peter Balkenende Erna Solberg Stefan Löfven Helle Thorning-Schmidt Orbán Viktor Ewa Kopacz Mariano Rajoy Brey Dilma Rousseff Malcolm Turnbull Stephen Harper",cebc17f0ecd
1,"I want all those conservative douche bags to come to a conservative state here in the USA. conservative people are the scum of the Earth. Here in the USA the poorest states are the most conservative, because after using minorities as an excuse to do fucked up things, they start fucking up their own.",9280cda34ce
0,❤💛💚💙💜,c8ccd6b4c80
1,I really wanted those free new teeth!,d2000fce4d4
0,"Having colonized, manipulated, militarized, neutralized, and overwhelmed much of the world over hundreds of years, for greed, for power, for wealth, for fun, the sheer audacity of objecting to immigration is simply breathtaking.",7f4fed433a1
0,"Your deluded if you think this is all some grand plan to take over Europe with refugees. The concept isn't hard to understand, as a refugee are you going to choose a shit deal with no prospects in a country close to home? Or if we are being honest, we would all choose to go with the best possible option for a better life in certain European countries. It isn't some Trojan Horse masterplan to take over, it is just common sense.",0d920ff3e27
0,Toronto Pride has had constant deluge of rain :(,42184f25096
0,why don't Islamic countries help ?!,a3ac90fe8f1
0,Kathryn Holmes for the next ShireLiving! x,41905f6f024
0,"Love is love, and it always wins. Please go and Vote Yes.",505f756d810
0,"And stop being obtuse. They will accept trans people into the military they just want it under a DADT, conform to the gender you were assigned type BS",7345e68177b
0,"I am part of the GLBT community. And even though I am not christian, I still find this very offensive. Not only to christians but to the GLBT community as well. This is certainly not the way to gain acceptance on EITHER side with this stupidity of a mockery calendar. *smh* Anything to make money and to cause controversy.",0faae2e1105
0,Wtf why,639a524b4f5
1,"Sorry Paul, I'm afraid nobody's gonna look at you and think ""tasty""",ae7d3730517
0,Same as the ladies - anyone who can pass selection should qualify. That's how Marines are born.,f9caa624a37
0,OK! Without you! 😊,bda53de60d4
0,Moron,b571c10b83f
0,How does speaking the truth make Delfina racist? put the race card away and allow people to have their say.,80929e411d5
0,LOOK MAPS,10d2f172faa
0,But you have no firearms to protect yourselves with.....,36859309311
0,Tell me HOW LONG this has been happening? And why only NOW are the rest of EUROPE concerned!! When Italy has been asking for help for years now x x x,85da5eadaaf
1,Always the made up European countries and their crazy leaders.its been 70yrs maybe they want to start concentration camps and kill people.,a1c134fea1b
0,SDU was so radical that their former party kicked them out - a party with neonazi roots.,fe46f347dcb
1,nobody voting to leave will be disabled and if they knew family who were they wouldnt be voting to leave ... kinda highlights the bigotry even more than a bigot actually turning up on your comments to magically prove their existence with comments such as exhibit A lol,2ff15ef1753
1,Let it be enforced in their countries that men should marry men and women should marry women alone; no more straights but gays and lesbians and let us see how their lesser than frog-brains will reproduce.,2c110288633
0,"Right. I was really hoping we could have a grown up conversation about this and not bring any religion into it but you couldn't manage that eh? I'm not sure I want to spend my time conversing with someone that believes in curses, but surely a curse would imply a lack of choice?",7cdc310823b
1,abomination,218608436f8
0,Frightening !!! What Do Normal Muslims in Europe Think (Mostly Young!) ? https://www.youtube.com/watch?v=EYAcLudBbhg&feature=youtu.be,feb4ea1843e
0,I don't want someone who doesn't support equal rights to fight for freedom.,13be0adba2b
0,"It was ruled to protect the citizens interest in obtaining affordable health care. ""The Affordable Care Act was passed by Congress and then signed into law by the President on March 23, 2010. On June 28, 2012 the Supreme Court rendered a final decision to uphold the health care law."" So if congress passed the law, the president signed the law, and the law is upheld by both the SCOTUS, and the CONSTITUTION, then where do you find the illegality?",f7a6dac97fe
0,I've got two bathrooms and any gender can use either one !,78182deb7d7
1,"For Europeans asking where the women (refugees) are? Most of those young men are here to ""breed"" with your women and take over. That's what they did in each country they colonised. In ""Islamic"" Sharia a Muslim man is allowed to marry Christian & Jewish women and enslave ""athiest"" women to ""breed"" and bring in more Muslim offspring to the world, but a Muslim woman would be an adultress to marry a non-muslim - because a woman (and children) will be under the leadership of the husband, which in this case poses more than one ""Islamic"" dilemma. Muslims led many invasion in the past but they no longer need armes to invade Europe. They just need an army of young men to ""entre"" Europe and that will be it. Next thing ""your women"" will be here fighting their battles and before you know it, they are citizens and their offspring are European by birth. This is not a far future. It takes - with the other tactics employed - just one generation.",2d3056c7acc
0,Have mercy! Oh LORD.,44756c3a5af
1,"People like me don't deserve humanity! See another veiled threat from a Muslim. The other said he'd cleanse the world of me, we all know what that means.",a1868db09ce
0,dafuq,bb82300bd9b
0,Not they don' you negate some ting when you break rules.,828028e4034
0,"We should be like Australia - you can enter on a work visa if you've come to work and can prove you have a ganuine job to go to. Nobody calls the Australians racists, they call them 'on the ball.'",ba10a0c0f8a
0,"The people involved in those attacks grew up in Europe, and are not nearly representative of all muslims... You do know that, right?",fabf26c1298
1,"There is plenty of space in Muslim countries, they don't need to go to places which are totally opposite to their beliefs. We have neither the space nor the means to take them",85409664cd7
1,Propaganda ... pushing the genocide of the European people .... It's time the media stop this vile propaganda ... What future will European children have with the media and EU pushing open door immigration ! European people have human rights too !,75b8314cb9b
0,"Allies = you want our soldiers. Nothing else. America certainly wouldn't replace the trade revenues that would disappear if we left the EU. And would rapidly develop a ""special relationship"" with Germany if we did.",0892230debc
0,"- Exactly Michael Lowell, but people are easily fooled.",e3675f28a17
0,Simple help the Syrian refuges and send the migrants home ..,2f7ef2837b9
0,Who created you? Who created this universe?,a7a2f44d388
1,take the tablets,d17e27a372e
0,"Unbelievable the crap we have to put up with. I used to wear a scarf in winter when its cold here, now its part of a religious uniform. WTH ?",2428ddf927a
1,Wondering where all this violence from the left is coming from LOL...you should pull your head out of the sand more often.,6733f96eb00
0,Lee Kennedy Cathal Mc Daid Ciaran Devine Paddy Deery Gerard Deery Stephen Nixon,65e5c2f63d2
0,says it as it is. Thanks Andrea,e425de7d45e
0,Very well said and perfectly put across 👍👍,ada14b4fd01
0,So original ! Go back from where you came . We are part of the modern world !!!,c8bd8046c88
0,💙💚💛💜❤,f897749a106
1,you're a prolific troll.,3e7ebeab54d
0,Social media has a lot to answer for huh. People living in squalid conditions and war torn places all over the world can see how good life can be and they intend to get that life - no matter what. There's big trouble just around the corner for western Europe.,cca8689cc9f
1,"They are all fucking douchebags, with their idiotic agenda based on fear of change and ignorance. 1995 or 2015: same shit, different day. You cant argue that, its a fucking fact. They're the same rasict skinheads with swastikas on their sleaves from before, now they just dress up...Elite?! Delete.. Then again, people who claim to be ""the elite""..that just about says it all... And everyone in here defending them and again spreading around your ""facts"" that you read somewhere, from another SD-retard, you are fucking idiots and I hate being thought of as the Swede you portray us as. Do some fucking reading, and learn about the shit that you talk about, I'm tired if having you make us all look like we live in the Lowest IQ-capital of the world. Embarrassing group of fucktards... //Swedish",78ba2ffd234
0,God gay? We all sin but be mindful of your utterance about God...,b7a27dc65e6
1,Transgender people are mentally ill,fd9a46dc8d4
0,Colin Keays!,b0c3342ddfc
0,"a gay priest, what a surprise lol",16c1f729756
0,"Well, ISIS did say this is what they're going to do. I'm wondering how long you've been sleeping, and seeing YOUR ""perfect visions"" in your dreams!(?).",42b9ccf582c
0,And what country would that be?,d27a3b7dcbe
1,"Italy, Greece, etc., have to stop people from coming ashore. It's endless. Every kind of people are coming, not only real refugees but economic migrants, for sure easy for the terrorists to come, too.",57ea82cf280
1,Please close all the borders don't let more of them in to our Country's and send Mrs Merkel whit them she alone is the problem maker we all will suffer because of her politic .,ed273e9bca7
0,Armed forces day coincided with this meaning there weren't as many,e8d5e237dc7
0,Amen ❤,fb870664492
0,Trump will not want to visit Manchester then. Breathe a sigh of relief all Mancunians!,dbf0e329fa8
1,This is so sad!,00f412d135e
0,"Who is ""forcing"" who? You need to think before you comment :-)",8011c210fce
1,"with all due respect, Mr Kurdi I would like my country back. I would like every single person in Britain to have a roof over their heads, a full belly, a warm bed to sleep in, a job for those who can work. For too long now Britain has given trillions away to other countries but who helps us? No one. There was recently a flood in Cumbria, people lost their homes. Who offered to help? No one. I'm so sorry for your loss, Mr Kurdi but charity begins at home. Britain must help their own first. Britain is not the worlds bank manager!",e3682ecf18f
1,You sound like great boyfriend material. 😦,fae8d25be28
0,Igual falávamos joão! Agora compara com os Estados que possuem maior votação do partido democrata...,694ef48ceb7
0,"Bine spus, oricum!",1a7d24d689a
1,"I'm Swedish and do NOT share these judgemental, ignorant opinions depicted in the video. SD and SDU can go bugger off.",e3463cc2d56
0,Well said.,e15e7ef4c78
1,"I just feel they are making themselves targets of discrimination by flaunting their life style, I say your gay so what, live your life be happy, but they are not anymore special then anyone else and do not deserve more attention...",93e2c992dc9
0,"For the record, they are not in Sweden Democrats anymore! So you know!",2320244fde2
1,How often were terrorist attacks in Europe BEFORE vs AFTER accepting so many so-called refugees?,1a59780cb71
1,Sorry for your loss...but NO,fd9e74f9755
1,Ask UN and US they are the one who supported the rebels. Let the Handel it.,b0caff88133
0,It's so nice to see happiness in the world instead of hate today! Happy Pride Parade to everyone down there!,452bc3e9b44
0,"Sharon, both are correct. Many women don't wear it, but many grow up in families that force them to wear it. Brenden didn't use the word ""majority"" therefore you petty argument doesn't apply.",c5965c625a4
0,And give the Tories everything they want? Fuck that. Wake-up Britain.,daf85ca3906
0,"and as for the bible..........well lets just say intelect is valued in society, why should YOU have more rights?",603e69ac3e8
1,"Isn't Bosnia Muslim, also Macedonia and Kosovo. We went over there and drove the infidel Christian out.",7555208328c
0,I didn't call you racist,a906b7dbc44
1,"Dear God, that made my brain hurt. Am I the only one who has noticed that the bigoted comments have the worst grammar and spelling? Rather telling.",81a9f3882da
0,Start shooting with real bullets they will get the message,a07f5322a45
0,You're right. All should be accepted. But as we're not let's be happy about initiatives like this one.,bba4df5aa91
0,"No, it is not a proven mental disorder.",4f4aafda6fc
0,"Dear London, your yard has become RELENTLESSLY gay lately. Also people who equate being gay to paedophilia or bestiality are idiots. Key distinction, one involves two consenting adults with full agency, the others do not.",cfe9a0f1f07
0,"National identity is a concept that once served more or less to make peace within rival regions- and was in a way useful back then. But the way it's used now is to shut people out and create a false sense of identity between people who don't necessarily have anything in common. That is what's happening with SD- they claim that Swedes are homogenous and that we automatically share ''identity'' or ''culture'' which doesn't say shit- but is a tidier version to present of Hitler's idea of the white ''race''. Once again, to make myself extremely clear: national identity is a concept, a construct and it isn't real!! Nor is the Swedish culture- as culture is something that is endlessly influenced and interpreted by all kinds of people. Culture is dynamic and ever changing. It is impossible to say that there is one, true way to practice. But most importantly- it is NOT under threat. How could it be, as it is up to you to practice it yourself?? No one will stop you!",13baf3b9ea9
0,"I will still donate and help,I see what your concerns are,I hope Europe continue to be a land with hope and humanity to anyone,and hopefully those migrant could go back to their countries soon as the war end and those evil power left their countries and gone.",0e9ee92db64
0,GOOD,568771cd317
0,"But no one here says any thing about our sickos in our country. I think it's awful however, there is good and bad in everyone so please don't just target a religion or muslims or India or whoever.",89e472b107f
1,Thank you so much Jeray! These stupid slugs don't represent me.,dbc93cb890f
0,"Seriously, folks-this man is delusional! He has no sense of what this country is or has been. He is a loose cannon and I fear that he is going to make a very serious mistake that will cost many of us and our health and perhaps our lives! We have a Monster which now occupies the White House.",9c836e34a06
1,ran out of romanian thieves articles and now ur going to the priests? oh my days ur so lame guys :),e3f9d813b52
0,"And as I asked on another thread.. if you feel so strongly about this crisis, shouldn't you be getting your own government to do something about it? - after all the US signed up to the resettlement program for refugees, so how many have you taken?",15bb0109eb6
0,Muslims followed the Christian way of wearing a headscarf. still follow it the same way,50d8738b0ef
0,"Dont flatter yourself that you are irresistable to women, or men, or whatever.....you could just as easily be of such great sexual attraction (parhaps!) to a male colleague who is a homosexual.....i bet that makes you uncomfortable as well.....well that your problem and not theirs....you expect not to have to share a room with someone because you imagine in your head that they might secretly fancy you....",cb5406a51a2
0,agreed - USA played a huge if not the main reasons of these war zones,5b26e15e3ce
1,"Hahahaha 😂 We, filthy Romanians look 10000 times better than any of you, ungly & racists snobs!",ac2e8d2d99e
1,its invasion and planned way and lots manipulation and that is done before upcoming election in US...,4c0c21a029b
0,"No I don't because Puerto Rico is a U.S. territory, which means I'm an U.S. Citizen by birth and I can live in the country legally and can fly back and forth to visit my family without a passport.",97e0446c8b0
0,"I don't know that LGBT should be ""segregated"".",ea3705cf396
0,"The definition of ""muslim"" is ""one who submits to God"". It's pretty general.",878e3aa974f
0,"Christina Andrei, That's not right. Many people went to the battlefield themselves as Japanese. Also thousands of Koreans came over to Japan as refugees, and another thousands of people smuggled into Japan. We also respect all those Koreans who fought and fell as Japanese soldiers. Please don't twist the history. Please.",81e8d3e913e
0,"just look right into your home , as a mother or head of the home , do u think all the decisions u make or made please everyone? U had to make those tough decisions even when some people in your home were not happy but for the good of everyone & to make things more better",70b535ae605
0,Mary wore something on her head as do nuns. It's down to the individual woman really. Leave them be for crying out loud.,015ccf23269
1,Iam not against gay or lesbians in anyway but Marrige is between a man and a woman just my opion a child growing up in a family needs a mum and a dad,f7af71b9342
0,"when you go through basic/boot both sexes have to meet the same 'training' standards, physical training is a separate matter with different standards.",fd3aea1dfe8
1,Leftwing assholes indeed!,72343408f4e
1,.. You sound thoroughly unpleasant.,e3c762c4807
0,WE ARE BEING MISLED DECEIVED BY EU & COALITION! instead of solving the cause of refugees discussing how to deal with refugees ! ISIS took advantage of syria war and EU and ALLIES are hoping isis will take assad down!! it will never happen! and are enjoying weapons sales to countries who feel threatened by isis ! so STOP PLAYING WITH ISIS AND WIPE THEM OFF AND REFUGEES WILL REDUCE AND FINALLY STOP!,e4c9a4f0757
1,that photo was staged... they put that dead baby there for the photographer,fc2f39f8e73
0,YEY!,d66c05bb97f
1,This is going to cause major problems all over Europe. God help them all.,ba338ab6f60
0,always be proud of who you are never change,8dbbb1a333d
1,"SD ia a bunch of swedish dumb rednecks and rasist embicils who doesnt know better, they havent cut the cord from their moms... Just a bunch of fuckknuckles who shames the fuck out of sweden. They make me sick and im ashamed of being swedish thanks to them...",daf7d5292b7
1,"not sure what does it mean at all, bit fishy to me",670851a055a
0,Bubonic plaque mainly ruins your teeth.,164a35ead59
0,If she really wants to show solidarity she should take that off! Women in the middle east used to dress just like everyone else until they were oppressed into covering their heads and faces. Look up photos online using: women n iraq and iran in 1960's they had education and jobs.,1c418b8e283
1,Those sheep get their talking points from the same think tanks as Americans?,c1ae280ea97
0,"There was no such thing as Adam & eve, they didn't even exist in my opinion, and English wasn't even a language back then, so how could they be called Adam & Eve.",c472696b459
0,Yes!,808920df50a
1,Religion is also considered as mental illness.,24f914945c4
0,They should be streilised on entry.,c07e2567c01
1,"Maybe someone should buy then close the Daily Mail then. The papers keep spouting about the problem with immigration ruining the country, and people are believing it; its brainwashing. That's a crime over here in the US, what about there in Britain?",bef02194459
0,Please go & vote Yes! You don't speak for me... it's a No!,1084affc3c0
1,Right. Totally normal to amputate a part of the body. There are people who are 'trans disabled' and amputate a leg because they self identify as disabled but that's not normal. Okay.,1512cea61cf
0,"NO. ""We hold these truths to be self evident, that ALL (men) are created EQUAL."" The states DO NOT get to vote on how much they support the laws of the country...",29709bbfe98
1,Disgusting,71c1284720b
0,Yet so much criticism of the US and its millions of illegal immigrants we're trying to make fair policies about.,3f64c8b3638
0,the animation reminds me of dad's army intro.,ba62488143d
0,Pride?,284410f54bf
1,The negative spin and misinformation is the problem.,4f4d31c71cf
0,He does but not always what we do.,405b5700600
0,"Immigration is a problem in a country where 98.5% of the people are Japanese? LOL. This is not a matter of being ""nice"", the issue of immigration is much more complex, try reading something about European history. We don't live on an island here and we have a history of colonial empires. As for the matter of refugees, this is not just a question of politics against 'niceness' and it's a different matter from that of immigration. The UN 1951 Refugee Convention is based on the declaration of human rights, which states that all individuals have the right to seek asylum from persecution in other countries. So basically, yes, it is a question of morality: these people are fleeing war and death. We are not being ""nice"" to them, we are being humane. Like all many Europeans, I also somehow fear that we might let terrorists posing our refugees within our borders, but I also think that racist and xenophobic actions in our society will only do harm and radicalise people. We need to have stricter checks on people who are given asylum. Things are not in black and white...",23e68f3bdb8
0,"Mass immigration doesn't work. It's too much for the northern countries. The problem is finance, crime, the massive amount of immigrants, and the lack of finance. The latter leads to a lack of integration. Malmö has gone to shit and they have to do something from political point of veiw. Too bad the guardian only shows half the picture. And by the way, multiculture doesn't work. It doesn't work in Denmark, Norway or Sweden. The problem is the word racist. I don't want to send the immigrants back to a miserable life, but right now the immigrants are sleeping in tents in northern Norway where the temperature can widdle down to -30° We simply dont have the resources :(",0dc48d2d212
1,To the some unconsiderate and uneducated people around here I only have one thing to say Could it be you are gay and don't have the guts to come out ? And who knows you might have one in your own family so if i were you i wouldn't insult.,5beaa6aae5e
0,Isn't this segregation? Isn't this the opposite of what LGB people have been striving for?,4ed4d6daf57
0,All of us have been bullied at some point in our lives. Sometimes we need to grow a pair and get on with it.,5d14cde4e8b
0,Wish my daughter and her life partner could experience this.,745c80560ba
1,I guess she is preparing for the future,76941a8029d
1,"I will assume you have no reply to that, and that you like so many on here are incapable of a reasoned argument",2a28abd0772
0,l agree with you... the bullies are working overtime... it's a NO from me.,fcb1fe7fbc0
0,"Rövén o Co är ansvariga för eländet. Här FÖRSVARAR en massa stolpskott vad som pågår. Svennar är nog som Tyskarna alltid sagt ""Det Dumma Folket"". BLA BLA BLA",d9c0bee2b29
1,yeah why stop immigration? Free rapes For everyone yeaaah!!!,6d3640ac9fa
1,"we do have idiots in Romania , but comparing them with DM wankers, ours look like little baby's",96fccbbd225
0,"What's funny is most Muslims that I know here in Sweden aren't religious themselves. Yes, they believe in God and celebrate Eid but that's pretty much it. So I have no idea what you're babbling about",28699575c60
0,I swear it's like y'all are trying to convince yourselves.,2adbf42d744
0,Jameel Fleming So what?,87c95744553
0,#Pride,5aa9fcccf2e
0,what is time,4160899096c
0,I'm against gay marriage also - doesn't mean I am homophobic.,8539798ba57
0,utter madness !,e3768691d56
0,It isn't immigration . Isn't the free movement of labour according to the EU rules we UK people have agreed on . Any of us can work in Germany anytime we like .,db92dea13ae
0,Darlene bet u,c6d657e6cec
0,Islamic change has been backward to the 7th century.,58662f7807e
0,completely agree with you craig mcintos,8b4326cd246
0,safer? Is there a anti gay violent epidemic within retirement homes?,62b7ea0cafe
0,Has anyone ever flown on a plane from London to Bahrain? You hop on in London with no muslim looking women and land in Bahrain with a clan of ninjas exiting the plane.... The women are only wearing the hijab when they have to conform.,7c5da0cd2fd
0,"Ann Couling is it a question or a statement? I was confused by the extensive use of exclamation marks. Maybe a rhetorical question, but then you should use a question mark.",c44f262defe
0,Why is it frightening Andrea??,e0063350f1e
0,That's a fair question John but it definitely will never happen,917a07538c9
1,"Definitely not you sunshine, nothing desirable about you!",5e80ae5f7c5
0,Wasn't causing tension the point of the whole thing,8e47b9b6eee
0,This place stinks. So much shit,f557a599e5d
0,Just make sure only plumbers can get their hands on acid and Mohammed will take care of you all.,fedbca72c57
0,Ah the refugee vs migrant debate has this nation split right down the middle with 2 petitions tied in terms of signatures. One wants to close the door until ISIS is defeated and the other wants to let more in. But both petitions are more or less tied in terms of signatures. And with Turkey deporting refugees with EU backing (yes it is true) who knows what Brussels will do next. To be honest I don't think they know themselves.,83e4d6cbea3
1,"I agree with the TY persons comment. You are smarter then that aren't you?We don't want them here, Cultures of different backrounds really don't work that is why country's are so very different",fcde9e96f6f
1,Two dudes pumping is nasty!!!!!!,1c46af1f530
0,"For those concerned about the costs incurred from trans service members either transitioning or receiving hormonal treatment, just know that 84 million dollars of the U.S military healthcare budget goes into erectile dysfunction treatment. Only 2.4-8.4 million would go into treating trans members. This represents between 0.005 to 0.017 percent of the budget. Let that sink in and recognize whether your concerns are legitimately fiscal and logical.",1dbbb378115
0,Yay finally some happy news,9fd6abef9e7
0,well said,421a8c9cfa0
1,Another puzzle for you Maria. Is their a single historical case of migrants behaving so badly whilst on the move? I don't think their is!,e14f9787d32
1,Idiot,ad5452c5fa1
0,of course they do!,e9e4d7ef730
1,"These idiots seem similar to Austria's Freedom Party, who are repackaging Islamophobia as nationalism. Europe has made so many advances in social equality that the U.S. could stand to learn from... so please, Europe, don't succumb to hate!",880f6d1bf1c
0,Compete with America? With our owners? What are you speaking about??? xDDDDD,0e34d45d3c6
0,"The British armed forces already are 100% inclusive so no need to to stipulate further how and why they're 100% inclusive when they don't discriminate against anyone, at all. When all doors are open to everyone, there's no need to put labels on the doors.",3d2314935f5
0,Good idea this vote pfffft,3fc03c39824
0,"Yes, very good! These evil acts WERE often performed in the name of God...you've been paying attention.",e61e0dd6e56
0,check the facts before you air an opinion. Hungary is trying to enforce EU law. Where the asylum seekers want to go is irrelevant really I am afraid it is not up to them where they want to go... They have the right to be in a safe country but they must comply with EU law when they enter the EU.,cb2e5feb42b
0,https://youtu.be/E7xuFHY41as,07ef7610a24
0,tears for orlando victims,d315e192da7
1,"Oh wow I just noticed that Karen has deleted her vile rant where she said I'm stupid and uneducated and I'm Indian and not British and blah blah blah, which warranted my reply to educate the racist troll and teach her the difference between nationality and ethnicity. No backbone whatsoever. She spews racism and bigotry and hatred and then deletes it. At least leave your vile views up for all to see as you clearly stand by them.",ddf67b0061f
0,"Or perhaps, Wilber, we just believe in tolerance, equality and support rather than exclusion and hatred.",8b9a842298e
0,Why do so many men's men have an issue with gay marriage? I doubt it's for religious reasons so what is it,b7eb2f2692b
0,Thats because god doesnt exist .. The only real gods are Aliens .. Believers only created a religion .. anybody can believe in something if they get other people to join .. lol Where is the real evidence ?,25c4fe779e8
0,"Send them to Russia , Putin will protected them.",8a9ad6048c2
