,label,text,id,count_chars,count_words,count_sentences,count_emojis,count_at,count_hash,count_words_avg,count_sentences_avg,text_length
7196,0,Thats because god doesnt exist .. The only real gods are Aliens .. Believers only created a religion .. anybody can believe in something if they get other people to join .. lol Where is the real evidence ?,25c4fe779e8,205,39,2,0,False,False,4.282051282051282,19.5,205
7198,0,If you are really that hung up about Europe - then get out and do absolutely no trade with Europe at all - and that includes finding alternate import and export routes - no dealing with Euro and Sterling - and no flights from UK to land at any EU airport and no EU flight to land in UK - This is a true out of Europe Scenario - but of course Britain wants the best as ever from every country - even the CROWN JEWELS - THE KOHINOOR WHICH SITS ON TOP OF THE QUEEN'S CROWN HAS BEEN STOLEN - FROM INDIA !!!,d1b5fda20c4,502,104,3,0,False,False,3.8365384615384617,35.333333333333336,502
7199,1,"It would be a good idea for the neighbouring Muslim states to open their doors to Syrians, why have rich nations such as Qatar, Bahrain, Saudi Arabia etc not taken any in?",55ccbe8c968,171,32,1,0,False,False,4.375,32.0,171
7205,1,"You realise you sound like a brainwashed idiot, yes? This will mark the beginning of the end where tolerance towards those that live their lives according to an imaginary deity and feel they can impact on others rights because of them is concerned.",2edb261f4de,248,43,2,0,False,False,4.790697674418604,21.5,248
7206,1,"BBC news job to deliver ansthestic news , from the. N. orth E. East W. West S. South Of there global perspective. Which shapes are our view. This type of illusion happens just before Britain is debating whether to invest in war. And how to the Victor the spoils will go to usally Britain. The difference is isreal is the new empire builder. The refugee problem has been enduced to destabilise Europe and also to dehumanize the next set of slaves.",daf48788b11,446,81,7,0,False,False,4.518518518518518,11.571428571428571,446
7218,0,Every week is heterosexual week. Heterosexual goings on have been shoved in our faces since time immemorial. It pisses me off but hey 'live and let live' 😂,de7b02f82d5,155,28,3,1,False,False,4.571428571428571,9.333333333333334,155
7219,1,"You're gay I take it, with a comment like that. I have nothing against gay people, the flag etc but do we need to make a song and dance about it, it is 'equality' you're after.. or am I wrong. Brush that chip off that shoulder.😉✊🏻",40c68e4bc9b,230,46,3,3,False,False,4.021739130434782,15.333333333333334,230
7220,1,"Gods creation? If you idiots believe that god created everything and he's perfect, then he created homosexuality. Guess ur god ain't perfect after all huh?",71e0fe13271,155,25,3,0,False,False,5.24,8.333333333333334,155
7225,0,Who is segregating? They are not saying that LGBT people will be forced to go there are they? It is adding another level of choice as far as I can see.,c5aac04ced3,151,31,3,0,False,False,3.903225806451613,10.333333333333334,151
7229,1,"Because it cists to much, is an unecessary surgery (ies), and is NOT vital to military readiness. People are denied serving, because they have flat feet, or an allergy, but you think people with a mental illness should be let in?",24f07cac1fd,229,41,2,0,False,False,4.609756097560975,20.5,229
7231,0,"For if a woman does not cover her head, she might as well have her hair cut off; but if it is a disgrace for a woman to have her hair cut off or her head shaved, then she should cover her head. Corinthians 11:6. Catholic nuns do not wear it out of habit but it's a must. Why does new a nun cover her head? How is it a habit for her? A habit is something you usually do and she is new. Also all other women are NOT average or ordinary.",e1c94048b95,434,93,7,0,False,False,3.6774193548387095,13.285714285714286,434
7233,0,we had over 180 000 people passing through our country..... that is why I am saying you cannot really compare the 2 countries. For month we didn't let them through and tried to enforce EU law which means don't let them travel without papers. That is why we were called inhumane. The borders were only lifted because you cannot force people registering when they are already in the country and refuse to go to registration stations and refugee camps open for them.,010e52c4cce,463,82,4,0,False,False,4.658536585365853,20.5,463
7236,0,I believe you have misinterpreted my comment.I don't tell anybody my sexuality because it is none of their business.I started out in life as being very gay i guess.My nick name was Lola.But something changed.So I do have some idea of being different.Iam on your side believe me.,f4404400da5,278,48,1,0,False,False,4.8125,48.0,278
7244,0,and yet not representative at all. The governing coalition of CDU and SPD still has a solid 2/3rds majority. Pretty much the same as at the last elections of 2013: http://www.wahlrecht.de/umfragen/index.htm,6e41d9d4bee,206,31,3,0,False,False,5.67741935483871,10.333333333333334,206
7246,0,Fantastic to see that everyone accepts bits of refugees.... http://images.medicaldaily.com/sites/medicaldaily.com/files/styles/headline/public/2013/08/04/1/08/10821.jpg,deb9326034e,168,10,1,0,False,False,15.9,10.0,168
7248,1,"People in the western world are getting smart, as they have started to wake up to the fact that their leaders have lied to them about Islam being a peaceful religion. This is from the so called religion of Peace and Love. This is directly from the Koran, it's all about intolerance and Conquest, there is no love and (peace) in the Koran. Koran 2:191 ""Slay the unbelievers whenever you find them."" Koran 3:28 ""Muslims must not take the infidels as friends."" Koran 3:85 ""Any religion other than Islam is not acceptable."" Koran 5:33 ""Maim and crucify the infidels if they criticize Islam"". Koran 8:12 ""Terrorize and behead those that believe in scriptures other than the Koran."" Koran 8:60 ""Muslims must muster all weapons to terrorize the infidels."" Koran 8:65 ""The unbelievers are stupid; urge all muslims to fight them."" Koran 9:5 ""When opportunity arises kill the infidels wherever you find them."" Koran 9:30 ""The Jews and Christians are perverts, fight them."" Koran 9:123 ""Make war on the infidels living in your neighborhood."" Koran 22:19 ""Punish the unbelievers with garments of fire, hooked iron rods, boiling water, melt their skin and bellies"". Koran 47:4 ""Do not hanker for peace with the infidels; behead them when you catch them. Just a few peaceful words from the Koran",864f964ea9a,1281,216,16,0,False,False,4.935185185185185,13.5,1281
7252,0,"Gokhan: I understand why you say it isn't necessary. That's probably because same-sex relations can't pro-create. But marriage is a bond and a sign of love and respect, and gay couples can adopt children and marriage will help bring that family together, as well as the parents. It's not 'necessary' as far as any normal marriage is 'necessary', but it's something cherished and desired by many, many human beings.",64bedf49be7,414,69,4,0,False,False,5.0144927536231885,17.25,414
7253,1,"For this reason God gave them up to dishonorable passions. For their women exchanged natural relations for those that are contrary to nature; and the men likewise gave up natural relations with women and were consumed with passion for one another, men committing shameless acts with men and receiving in themselves the due penalty for their error.",6abc5bf8017,347,57,2,0,False,False,5.105263157894737,28.5,347
7259,1,"I don't blame them saying that. I lived in Stockholm, every Metro station has ROMA people that look ""filthy"" and they say they are Romanian. (2 very different culture).. so when these Nazi assholes say Romanian they mean Roma people and I agree those Roma ppl are ""filthy"" (begging, being made to beg by some top criminals) so let's help them but that's another thing all together",7eff612230a,380,67,3,0,False,False,4.686567164179104,22.333333333333332,380
7260,0,"judging ROMANI gypsies (they are different from Romanians - please understand - different ethnicities) - the people they are talking about, after the group that migrated and started creating problems in that part of Sweden, its like me thinking ALL swedish people are racist idiots, just by looking at this video. Which would be a pile of crap. Romani gypsies, Romanians and Swedish people generally can be really interesting hardworking and even amazing, all with their histories and sometimes, issues. With no hesitation though, racism is always leading to violence, never positive.",91c1df38c39,584,92,4,0,False,False,5.358695652173913,23.0,584
7261,0,Putting certain people above others because they're different is almost the textbook definition of racism. You really answered your own questions there mate.,cb8010ea985,157,23,2,0,False,False,5.869565217391305,11.5,157
7264,1,"kind of amazing that you seem able to make those kind of judgements on people you don''t know, who happen to be discussing issues you know nothing about (namely the UK) - using a language you clearly don't understand. Or were you being ironic when you called responders bigoted? Coz you know that you have displayed an astonishing level of disregard for the opinions of others... which means I can quite rightly call YOU a bigot.",42b955aab43,429,76,3,0,False,False,4.657894736842105,25.333333333333332,429
7269,0,Many of my practicing Christian friends cover their head in accordance with the bible. I having nothing but respect for them and will continue to support them.,e8e2048dc1a,159,27,2,0,False,False,4.925925925925926,13.5,159
7270,0,"Being Irish I grew up as a Roman Catholic, nowadays I'm very much a lapsed Christian, a non-believer if you will. If there is a god (in my mind it's a long shot), I live happily knowing that I'm very much accepting of all ""his"" creations and if I ever happen to answer to ""him"", well I've a stronger case than a lot of fear peddling mongers.",9181015172a,341,67,2,0,False,False,4.104477611940299,33.5,341
7275,0,"Lol, I hope you one day have your life saved by a transgender person. My uncle was a huge racist until a black doctor saved his life. I only hope the same for you to open your eyes to the hate in your heart. You may write above here that you have Christian values and love for those different, but prayer and relationships with God begin on your knees, not standing and pointing judgmental fingers.",52ca0330dc5,398,75,4,0,False,False,4.32,18.75,398
7276,0,"The 'Open borders' policy in the EU zone without a common minimum wage, unified taxation arrangements and a common welfare safety net has been a complete political, economic and social disaster. No better examples are that the EU zone is still in recession after 7 years, extremist parties are gaining political ground and unemployment is in double digits Employers and multinational companies on the other hand have a large pool of cheap labour, and can move capital accross borders and offshore, so all good then...",49ca49f5a3d,517,85,2,0,False,False,5.094117647058823,42.5,517
7278,0,"basically times are hard and when they are people look to blame others. the people they should be blaming are the ones who are in charge. the ones that said give up your rights to us and the corporations because of trickle down economics. Basically we will make it easier to sack people therefore companies will be more likely to hire, but that didn't happen, all that happened was it was made easier for people to be sacked. did the wealth trickle down as promised? no of course not, that will never happen. People with money and power above all else desire...more money and power. this was a lie from the start and here we are blaming immigrants for the lies and falsehoods perpetuated by the elite, rich ruling classes. its not the fault of immigrants that there are no jobs. The jobs these people are taking are the ones British people simply don't want. Perfect example, I have a friend who wont take work because it is not what he wants to do, despite the fact its more money than benefits. I have a girl who has a chemistry degree who is from Nigeria who comes to clean my apartment. she is here working her socks off through a cleaning agency to pay for her degree. A woman far smarter than I. I cant see a British person doing that. It would be beneath them. When people finally wake up and see its the politicians screwing them over, the ones with the marketing budgets to tell you its someone else the better the world would be.",49448a50455,1439,267,16,0,False,False,4.393258426966292,16.6875,1439
7280,0,"Also, there's something called proper grammar, syntax, and punctuation. I'm sure that's something you missed in school, browsing your comments on this thread it's obvious. Please improve your debate skills if you want someone to take you seriously.",b515ed938fa,248,38,3,0,False,False,5.552631578947368,12.666666666666666,248
7282,1,"Finally someone gets it. I would like to consider myself a very kind and respectful person, not having too big problems with people from other countries coming to Sweden by any means. The issue now is that they are so many - WAY too many and it feels like Sweden cannot handle it. I get the sense of our country being taken over more and more (I hope this is just something my mind is making up) and, even though I do not mind having people of other culture here, I do not want them to change ours. What once was my homeland, might someday feel like a completely different place so that nowhere will feel like ""home"" for me..I will be lost in my own country..and it scares me.",63e1b473037,676,130,5,0,False,False,4.207692307692308,26.0,676
7287,0,"I see your point and understand it. Your right in a lot of ways. However, actively calling trans people fucking weird and using words like ""shemale"" contribute to the idea that trans people are not normal or therefore worthy of being treated equally. The right thing to do, in any case really, is to try and be empathetic and understanding if someone's struggles, and educate yourself on what you can do to fight for equality rather than use language that is inherently harmful. It's just a moral choice to do the right thing and try to help rather than go on about how you don't understand. Start to understand. Make an effort, the information is everywhere.",5ef9d240029,659,116,7,0,False,False,4.689655172413793,16.571428571428573,659
7288,0,"it might have some-thing to do with the way it was carved up or mapped out by the allies, putting various different ethnic groups into one country!"" But I don't know what happened to Kurdistan?!""",7d72e75f28f,195,35,2,0,False,False,4.6,17.5,195
7297,0,I've yet to meet anyone who actually DOES something to help others whining about refugees. Those who complain about overseas aid and helping refugees are NEVER the ones who help ANYONE!,9e6f5874c9a,185,31,2,0,False,False,5.0,15.5,185
7298,1,Google Lady Houston. Then analyse her argument to today's argument. If we're right no British lives are lost. Can you guarantee that every refugee is not a member of ISIS? There needs to be a humanitarian response but not a Pandora one.,0f356eca1d5,236,42,5,0,False,False,4.642857142857143,8.4,236
7299,0,"But they were nearly all 1 Nationality. What percentage of the Refugees are Afghanis, Pakistanis and other nationalities that aren't Syrian, Libyan or Iraqi?",10786ec2ac2,157,24,2,0,False,False,5.583333333333333,12.0,157
7303,1,"Maria Szpunar the reason were talking about Muslims at all really is that they have just forced their way half way up Europe against any international law , they come from war torn areas, we have seen them fighting in the streets with police and rioting , we have seen the Islamic flag flown in Germany again when the Syrian Migrants were fighting with German police, we have seen them fighting in the streets of Europe against the afgans a culture clash there , this is in the space of a week, what your seeing is an invasion of Europe nothing less, by who? Refugees, no to be a refugee you have to stop at the first safe country and seek asylum that would have been Greece or Italy.if you proceed you are a migrant and if you have not got papers , passports or any id you are an illegal migrant, however as Ty Royce Weldon says they are the single greatest threat that the western world have 9/11 to remind you in your country, brits killed on a beach in Tunsia recently bombings and be headings, As you say there is bad in each culture very true but this lot rank in top place for total disregard to life did I mention the use of chemical weapons , If this were America I am sure the Americans would want to vet these people before taking them into their country, but in fact they are better to remain in their own cultural land and should really be taken in by other Mislim countries and not be given out handouts and maps to the promised land they already have it its called Syria and as we see all these pictures of a males forcing their way up Europe like a riot mob when ever stopped and asked for ID , they should be fighting for their home land to forge a future for their families , a great majority of these peope need sending back to a safe area and if refugee? go through the right international procedures .but this is just plain lawlessness.",aa4a5777eef,1857,354,3,0,False,False,4.248587570621469,118.0,1857
7307,0,We all hate terrorists. Not all Muslims are terrorists. Germany seems to have dealt with the influx. The last people in the world I would expect to see a display of humanitarian actions seems to be the only country with a plan.,ab1cb275bcc,227,42,4,0,False,False,4.428571428571429,10.5,227
7310,0,"Can I also add, I agree 100% that it is nice to be able to have conversations with people who don't agree on everything - makes a refreshing change on these posts...",686e3a956ed,165,32,1,0,False,False,4.1875,32.0,165
7312,0,"is this the worst problem in humankind really??i never see the mainstrain media saying anything about our food that is full of chemical and pesticides, money is god for these elites",5e93efb9408,181,31,2,0,False,False,4.870967741935484,16.0,181
7314,0,That's some serious disconnect. Wtf did you think was gonna happen? Folks gonna start complaining about the air quality near the coal power plant too now? Pay attention! You voted for this.,d7194856a22,189,32,5,0,False,False,4.9375,6.4,189
7316,1,"Cynical shitheads like SD and SDU and it's followers, are just scared of a threat that they themselves will create if they keep spouting shit like this. It makes me so incredibly sad to see and hear their actions and opinions. And these fuckers are the third biggest party in Sweden! Why? Because old timers are still hateful, youngsters become scared and suspicious about everything that the party is, which is all bullshit lies that they themselves create to become true. So...if you retards could just STOP burning their only homes they have, stop spouting stupid shit like ""filthy Romans"" (and GOD how angry I became when I heard the little rat say that), and just welcome everyone in your hearts, you will see the goodness and helpfulness in every single human being on this planet. Thanks for reading my anger.",b99efa3cdc0,816,141,7,0,False,False,4.794326241134752,20.142857142857142,816
7317,1,"To begin with I totally agreed that the UK should accept some refugees but now - seeing all the fighting and aggression and the sheer volume of ""refugees"" I don't think we should keep allowing them in. We are taking 20,000 over the next five years. The EU now needs to stand up and make other countries ""do their bit"" and take refugees too ! It's NOT an EU problem - they all want to get to the EU - it'll cripple us all if they do and could well change everything we stand for and value - tradition wise and security wise !",ac7b43674f6,524,104,4,0,False,False,4.048076923076923,26.0,524
7318,0,"I'm not apologizing for myself. Frankly, I didn't vote for either one of them. I knew my write-in vote was a wasted vote but I could not in good conscience vote for Clinton or him.",5578219342a,180,35,3,0,False,False,4.171428571428572,11.666666666666666,180
7322,1,"Im a bit scared...""I don't feel safe"". Come on! Maybe thats the reason you have your twisted thoughts, because you've never even tried to talk to them, try to befriend them. Walk up to those guys, say hello, and you'll come to the conclusion that they are regular, friendly people. These people are judging individuals because of the colour of their skin or their beliefs. IF the day comes that these animals are running the country, im out of here.",6e12d41bfd3,449,80,6,0,False,False,4.625,13.333333333333334,449
7328,0,"The IRA didn't. But youngsters where pretending to be 16 so they could go and fight for them cos it seemed exciting. One of the reasons I hate the forces. They make these amazing videos showing how exciting it is. They don't don't show real men lying with heads arms and legs blown off, they don't show the man lying in a gutter in the city because he was injured so no use to the forces any longer and has lost everything including his home. They don't show the many forces people with severe mental health issues because of the atrocities they've experienced. No they show the fun, the adventure the excitement, the promise of a career and good pay. They're just as evil. And as for this man on the video and others like him. They are not teaching Islam, they are ISIS, they are terrorists who hide behind the name of religion, hide behind Islam to carry out their evil acts. The sooner people understand and see this the sooner people will leave religion and religious people alone. A truly religious person does not harm others. Stop blaming religion and start seeing the evil for what it really is. As for the beautiful place. These children have been taken to a beautiful place in order for them to feel relaxed and happy and believe that what is being pushed into their little minds is good and okay.",18cde67f0d4,1307,239,15,0,False,False,4.472803347280335,15.933333333333334,1307
7335,1,"What do we think about immigration and EU? I think the media should stop being puppets and insinuating immigration is the be all of being in EU. Can you do your job and inform people of the effects of losing the human rights commission support, the effects leaving would have on trade and public spending and the real reason for the 1.7bn increase? Grow a set and do some real reporting. Tell the truth.",de94dcbabda,403,74,5,0,False,False,4.45945945945946,14.8,403
7336,1,Aren't there 3 million tents set up in Saudi Arabia and they aren't being used by Muslim refugees. I expect there isn't welfare there? Europe will have to make a stand soon because the tax payers will not stand the strain of the welfare bill.,0f7df4f55a8,242,45,3,0,False,False,4.4,15.0,242
7337,0,Rubbish. Its just cisting too much beung affiliated.Even the Dutch are fed up and they were initial members.Each family would be 10k better of wach yr there not being members.The govnt hanging in from pressure frim business interests not the greater good.,df01e5f7a32,255,42,2,0,False,False,5.095238095238095,21.0,255
7338,0,"Why the hating?? We live in a muti-cultural society where there are so many beliefs/religions, why can't people accept this? I fail to understand ignorance and people who dislike to see other people happy. It shouldn't bother anyone since it has nothing to do with anyone else who you love, who you want to spend the rest of your life with. lets just be happy we're alive to live another day :)",1eca18ed539,394,72,5,0,False,False,4.486111111111111,14.4,394
7341,1,"The Syrian refugees and any others in that region who hop on the bandwagon are supposedly looking for REFUGE, not trying to exploit a situation to improve their wealth and standard of living at the expense of others! Why travel 1000 miles to ""safety"" when refuge is only across a nearby border? It stinks!!",1f145005ab0,306,54,4,0,False,False,4.685185185185185,13.75,306
7346,1,"How about America helping? We are getting refugees here, but America is just sitting back. America is always quick to intervene in any conflict, but when the result is refugees, America is quick to take their hands off again. Shame!",2c183edb9dd,232,40,4,0,False,False,4.825,10.0,232
7348,0,I've honestly met so few Nordic peoples who thought I'd be darker toned in skin. Even Poles.. It's just racist ideology manifesting in their cultures.,c7a188f6316,150,25,3,0,False,False,5.04,8.333333333333334,150
7353,0,so you suggest that we don't close the border with Serbia? Which means no border control and no obligation of EU law? And it is ok to pass through any countries they like? If we tolerate this behaviour of not respecting EU law how are we going to integrate people and asking them to respect our law? Or can they pick which rule they obey and which they don't?,c28bb1d108e,359,69,5,0,False,False,4.217391304347826,13.8,359
7362,0,Jordan has so far taken half a million people. It has the third largest refugee intake after Turkey and Lebanon. Saudi Arabia is not a safe haven for refugees. It still has weekly beheadings.,b4dffd9ba85,191,34,4,0,False,False,4.647058823529412,8.5,191
7364,0,I don't understand one thing though the western missionaries brought the gospel to Africa but it seems like their descendants are now against God so much.,e20efaf6df3,154,26,1,0,False,False,4.961538461538462,26.0,154
7365,0,"We are indeed stepping back in time. Homophobic and racist attacks are on the increase. People need to feel safe,happy and valued to have a fulfilled life. If it takes places like this for that to be a reality for older people let's welcome it. Perhaps you could turn your attention to challenging the homophobia that makes places like this desirable and necessary instead of focussing on how detrimental you think they might be without looking at the bigger picture.",60e79044334,467,80,5,0,False,False,4.85,16.0,467
7368,0,"How sad. There is so much hatred. We need to help each other, not kick one another down. Yatin, you hold a grudge which didn't even being with your generation. It's your ancestor's fight. Alessio, you have developed tunnel vision. I hope you guys find more than just hate to fuel your lives. Please, get better for your own sake.",6003f591628,329,60,8,0,False,False,4.5,7.5,329
7369,0,"Funny how it's the toughest acting of men that have a problem ""wiv da gayze!"" What are they going to do you you? Make a snarky comment about your shoes in a Joan Rivers voice?",df8148fb482,175,35,3,0,False,False,4.0285714285714285,11.666666666666666,175
7370,1,"Dear BBC News For that crisis Croatia is not guilty... agreement was that Croatia can be transit country, everyone around us agree. What Hungary, Slovenia and Austria done? Close border... what Hungary and Slovenia expect of our Prime Minister Milanovic and of Croatia? To be fools for them?... They angry because we partially close our border but they close their borders with wire and walls! They can close but we can't!!!!!! What the hell they were thinking? Croatia can't handle with hundreds of thousands refugees, we can't hold them here because they want to go on north... Most of Croatians don't have something to eat but we help as much as we can. So... push Slovenia, Austria and Hungary to open their borders and let refugees to go where they want. They just can't stuck in Croatia. If no one want them, why they think that refugees can and must stay in Croatia!!!!!!!! Are we again become someone else's fool? If countries around us will close their borders for real, we also will close our Croatian border.",e493cf32e92,1019,177,14,0,False,False,4.762711864406779,12.642857142857142,1019
7371,0,"Oh yes you do have to be present, eventually...one rule of warfare is that you cannot win a war without physically occupying the terrain. Even after extensive bombing campaigns you must set foot on the battlefied and occupy the terrain, and that's when the nasty part begins.",53276f264ac,275,47,2,0,False,False,4.872340425531915,23.5,275
7375,1,"I think what Esin meant was that eduction is the key to fighting religious extremism and it's true. That's why Europe needs to stop allowing for so much religious freedom including religious schools etc. Schools need to be secular ,no headscarves in schools, teach Muslim kids since they are little that it's ok to be gay, that women are equal to men etc. This is by the way the least we can do on top of stopping immigration from Muslim countries. I am pro EU but I'd advocate for abolishing of the schengen zone after what Merkel has done.",99d732c7063,541,99,5,0,False,False,4.474747474747475,19.8,541
7376,0,"So really it's has been a ruse by the gays to force the church to recognise them as being the same as heterosexuals and that you "" gays "" wish to stand at the altar and bring God to his knees so he can see you as "" married"" and worthy of standing in God Church as "" equal "". Nothing to do with love - it was just the power to make the church recognise "" gays "" as being equal in every way by the church and God. Aren't we been fooled.",87fe8faf69e,434,94,3,0,False,False,3.627659574468085,31.333333333333332,434
7378,1,"LOL Jan, you think the 99% die? Here in the USA only .45% of the population serves in the military. The 98.5% of the rest live at home and eat big macs and watch The Voice. Don't act like the poor pay for wars... those who believe in our way of life do. Plenty of poor people manage to miss every major war and conflict along with the wealthy.",0dd76b8b6b5,343,69,5,0,False,False,3.9855072463768115,13.8,343
7387,1,"Hey, lets send someone from Swedish press across the pond to interview some of your nazis and paint them up as representatives of your country! Some of these problems discussed are very real. But these people will not be the ones to solve them. Should this party form a goverment and start appointing ministers from within thier ranks, thats where the real problems will start. A bunch of immigrants commiting various crimes we can handle. It will take time but we will get on top of it. Refugees eating up wellfare? No problem, we've gone through worse. Some former hooligan-skinhead-neo-nazi types becoming the Minister of Education, Finances, Defence, Health etc. Now that kind of damage would be alot harder to heal.",e7a1fcb00cf,720,121,10,0,False,False,4.958677685950414,12.1,720
7388,1,These are not migrants !!! They are refugees! Conservative media is calling them migrants in an attempt to deny refugee status to these folks. The U.S. Should take more!,e5d76a818c0,169,29,5,0,False,False,4.862068965517241,6.0,169
7389,1,"Rabah is just another Islamist supporting Anglophobe who not only does not respect western culture, values and society, but hates it as well. He should stop commenting with his slanderous lies.",becd266355a,193,31,2,0,False,False,5.258064516129032,15.5,193
7392,0,"@Habab Mohd. One in four babies born in London last year, had parents that were not UK nationals. This, in itself, represents the receipt of benefits, and with all of what goes with that for the future, schooling etc, it represents a great deal of resources. It is not being bigoted to recognise the facts. It is being bigoted, though, to suggest it is bigoted, just because they are facts you may dispute, or they just don't suit you.",54b60e413ad,435,79,5,0,True,False,4.518987341772152,15.8,435
7394,1,"Habakkuk 1:1-11 NLT “This is the message that the prophet Habakkuk received in a vision. How long, O LORD, must I call for help? But you do not listen! “Violence is everywhere!” I cry, but you do not come to save. Must I forever see these evil deeds? Why must I watch all this misery? Wherever I look, I see destruction and violence. I am surrounded by people who love to argue and fight. The law has become paralyzed, and there is no justice in the courts. The wicked far outnumber the righteous, so that justice has become perverted. The LORD replied, “Look around at the nations; look and be amazed! For I am doing something in your own day, something you wouldn’t believe even if someone told you about it. I am raising up the Babylonians, a cruel and violent people. They will march across the world and conquer other lands. They are notorious for their cruelty and do whatever they like. Their horses are swifter than cheetahs and fiercer than wolves at dusk. Their charioteers charge from far away. Like eagles, they swoop down to devour their prey. “On they come, all bent on violence. Their hordes advance like a desert wind, sweeping captives ahead of them like sand. They scoff at kings and princes and scorn all their fortresses. They simply pile ramps of earth against their walls and capture them! They sweep past like the wind and are gone. But they are deeply guilty, for their own strength is their god.""",892724bf1fe,1421,255,24,0,False,False,4.576470588235294,10.625,1421
7396,0,I think it's good as long as they are working paying there way then they deserve to have the right to live in UK when not ? It's when the Romas or any other country people think they can be clever and just live off benefits skimming the system this is when the Brits get annoyed ! They should try to better their lives working in UK better there chances for a better life for them and their children .,e88b4205c8b,401,80,3,0,False,False,4.025,26.666666666666668,401
7398,1,"It's obvious that this generation needs more than earthquake or something more fury to wipe out everyone coz even soddom and Gomorrah in the Bible are saints to compare what human beings are turning into in the name of good life, they are ironically questioning God's creation... Fools...",1175f93eda2,288,48,1,0,False,False,5.020833333333333,48.0,288
7401,1,"As a Swede myself, these people in SD, whether it's in their youth wing or traditional party, they have low intellectuality and are people that mostly are previously bullied in their life and now filled with hatred. I can guarantee everyone of you that they neither have seen much in their life nor want to educate theirselves upon different diversities in life. Deep down, they are just scared individuals and I feel sorry for them. We should help them understand the fundamental problems instead of letting them create problems which are no problems in the first place. Most of these hypocrites comes from rich families and have a pattern of similar xenophobic tendencies.",4341692bb6d,674,113,5,0,False,False,4.9734513274336285,22.6,674
7403,0,"I don't remember social media being mentioned in the bible, so why are people who abide by this old book with old morals on social media then? Get off of here and live like the Amish do if you want to live by God's words line by line, and whilst you are doing that, remember not to eat shellfish and don't work on Sunday... >.<",55576a64330,327,65,2,0,False,False,4.046153846153846,32.5,327
7404,0,"Well, most of those countries are undemocratically led, in most cases the leaders are good to their people, but in cases such as this one, it also happens that these leaders decide on what to do and the people don't really have much of a say in the matter.",6a6a9dcc55b,256,49,1,0,False,False,4.244897959183674,49.0,256
7405,1,What is wrong with you? They are illegal immigrants and should be sent home. Winston Churchill would be turning in disgust with this situation. Shame on you.,d45503164d1,157,27,4,0,False,False,4.851851851851852,6.75,157
7407,0,"It!s a choice, not forcing people into ghettos. Giving them the option to feel safe amongst others. Elderly gay folk have lived in fear of being imprisoned for a long period of their lives for being gay or having sex. Persecution we in the modern world will hopefully never encounter. Why cant they choose to be themselves in such a place rather than having to hide or getting comments like 'i'm not sitting next to that queer' etc in a classic establishment.. if they want to choose to live there let them and give them a ducking break in their twilight years! A chance to relax. Possibly for the first time in their lives .....",aa3ed6457da,629,115,7,0,False,False,4.478260869565218,16.428571428571427,629
7414,1,"Meh. The roads are full to bursting because every twat in the country thinks they must make every journey, on their own, by car. The NHS isn't collapsing- it's being deliberately primed for privatisation.",846ee8c6baf,204,34,3,0,False,False,5.029411764705882,11.333333333333334,204
7416,1,ok thank you for adding to our knowledge and making us aware. Its absolutely useless to talk to someone who isnt aware of Islam and chooses the international platform to debate over it by the propaganda of the media. U can definitely blame muslims.. good and bad people are in every community but u can't blame Islam for terrorrism AT ALL !!!..,fe985cca24d,344,62,5,0,False,False,4.564516129032258,12.8,344
7417,0,Why can't big decisions such as how the refugee crisis is dealt with be put to the public vote? Is that not the democratic way and one of the joys of living in this society? I just feel that sensitive decisions being made on behalf of a county without consultation makes people feel 'done to' rather than 'part of' and allows negativity to sweep on. Why can't the people of the country decide rather than others deciding for them?,03c321cdd8f,430,79,4,0,False,False,4.455696202531645,19.75,430
7420,1,"You don't present any real argument with any credibility. Congrats for being so shallow tho. Any moron can barge in on a convo and make an insult. WELL DONE, MATE!",f3997c20e46,163,30,4,0,False,False,4.466666666666667,7.5,163
7428,0,"Ireland had a referendum on SSM in 2015 and it was overwhelmingly accepted, expats even flew home to vote it really was something. Love won in the end. Ireland is a Christian country and church teaching would be against SSM but you know what, its 2017 not the Middle Ages Sexuality and religion never mixed anyway. Those who hide behind their faith and use that faith to deny others the right to marry are actually unchristian. Good luck Australia on the vote, hopefully love wins in the end!",a07c88493c1,492,88,5,0,False,False,4.6022727272727275,17.6,492
7430,0,"Hungarians don't want them in their county or traveling through, it's their country and if they don't want them that's their business. The E.U. nor anyone else should be able to force them to take them or let them travel through.",ceb1a5355d9,229,41,3,0,False,False,4.609756097560975,13.666666666666666,229
7433,0,"Over the past years the UK had colonised half the planet with many former British colonies. The Brits have gone to war during both Word Wars in 20th century and Britain has flourished in the past due to people emigrating the UK and now the Tories and the UKIP Party complain about immigration because the Tories like the UKIP believe that migration is ruining the UK when in fact it has been proved that immigration boosts the country's economy. So if the UK leaves the EU, the Brits will loose the rights to travel freely and work in the EU and their other human rights since the UK are now part of the EU.",338c7297008,607,114,3,0,False,False,4.333333333333333,38.0,607
7435,1,That's right Michael. I deliberately targeted and wooed her to mask how racist I am. That's also the reason I work for a Russian company and have a Chinese language tattoo and travel at every opportunity I get. It's all just one big cunning rouse to pull the wool over your eyes ... *nods*,9a99f6e467a,289,54,4,0,False,False,4.37037037037037,13.5,289
